mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__criterion,param_classifier__max_depth,param_classifier__min_samples_leaf,param_classifier__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.01150527000427246,0.0013847434536889919,0.0054509639739990234,0.0006921086109546655,gini,5,2,10,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10}",0.9504950495049505,0.9029126213592233,0.927536231884058,0.927536231884058,0.8995215311004785,0.9216003331465537,0.018665896671267154,38,0.9318734793187348,0.941320293398533,0.9354066985645934,0.9325301204819277,0.9302325581395349,0.9342726299806647,0.003900515733539092
0.010232305526733399,0.00018799329000541108,0.0052147388458251955,0.0011853646127091013,gini,5,2,20,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 20}",0.9504950495049505,0.9029126213592233,0.927536231884058,0.927536231884058,0.8995215311004785,0.9216003331465537,0.018665896671267154,38,0.9318734793187348,0.941320293398533,0.9325301204819277,0.9325301204819277,0.9302325581395349,0.9336973143641316,0.0039029579153490846
0.011872673034667968,0.0023323514993639615,0.006827735900878906,0.0014999603917419248,gini,5,5,2,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 2}",0.945273631840796,0.9029126213592233,0.927536231884058,0.927536231884058,0.8995215311004785,0.9205560496137227,0.01710056308933725,41,0.9304029304029304,0.941320293398533,0.9341317365269461,0.9325301204819277,0.9302325581395349,0.9337235277899746,0.00406238696321142
0.011622905731201172,0.0018650253202286027,0.005294990539550781,0.00101058974927345,gini,5,5,5,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 5}",0.945273631840796,0.9029126213592233,0.927536231884058,0.927536231884058,0.8995215311004785,0.9205560496137227,0.01710056308933725,41,0.9304029304029304,0.941320293398533,0.9341317365269461,0.9325301204819277,0.9302325581395349,0.9337235277899746,0.00406238696321142
0.01204676628112793,0.0017702235395124803,0.0059812068939208984,0.0013231563809037547,gini,5,5,10,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 10}",0.945273631840796,0.9029126213592233,0.927536231884058,0.927536231884058,0.8995215311004785,0.9205560496137227,0.01710056308933725,41,0.9304029304029304,0.941320293398533,0.9341317365269461,0.9325301204819277,0.9302325581395349,0.9337235277899746,0.00406238696321142
0.011677312850952148,0.00216712070860984,0.005410194396972656,0.0012307248250138468,gini,5,5,20,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 20}",0.945273631840796,0.9029126213592233,0.927536231884058,0.927536231884058,0.8995215311004785,0.9205560496137227,0.01710056308933725,41,0.9304029304029304,0.941320293398533,0.9325301204819277,0.9325301204819277,0.9302325581395349,0.9334032045809708,0.0040806737442039545
0.011754798889160156,0.0015075015575578845,0.005481338500976563,0.0010737934344980439,gini,5,10,2,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 10, 'classifier__min_samples_split': 2}",0.9504950495049505,0.9029126213592233,0.927536231884058,0.927536231884058,0.927536231884058,0.9272032733032696,0.015052409738945763,14,0.9243902439024391,0.9362745098039216,0.930622009569378,0.9325301204819277,0.9300613496932515,0.9307756466901835,0.0038632335460335922
0.010547208786010741,0.0009267849180184877,0.005589008331298828,0.0011060901314815432,gini,5,10,5,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 10, 'classifier__min_samples_split': 5}",0.9504950495049505,0.9029126213592233,0.927536231884058,0.927536231884058,0.927536231884058,0.9272032733032696,0.015052409738945763,14,0.9243902439024391,0.9362745098039216,0.930622009569378,0.9325301204819277,0.9300613496932515,0.9307756466901835,0.0038632335460335922
0.011058902740478516,0.0012513047246808916,0.004851102828979492,0.0005490333354283818,gini,5,10,10,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 10, 'classifier__min_samples_split': 10}",0.9504950495049505,0.9029126213592233,0.927536231884058,0.927536231884058,0.927536231884058,0.9272032733032696,0.015052409738945763,14,0.9243902439024391,0.9362745098039216,0.930622009569378,0.9325301204819277,0.9300613496932515,0.9307756466901835,0.0038632335460335922
0.010481882095336913,0.0004542915319967553,0.006596899032592774,0.0015906213791599024,gini,5,10,20,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 10, 'classifier__min_samples_split': 20}",0.9504950495049505,0.9029126213592233,0.927536231884058,0.927536231884058,0.927536231884058,0.9272032733032696,0.015052409738945763,14,0.9243902439024391,0.9362745098039216,0.930622009569378,0.9325301204819277,0.9300613496932515,0.9307756466901835,0.0038632335460335922
0.015421247482299805,0.0015680699981122806,0.007471036911010742,0.0012261812811500804,gini,6,1,2,"{'classifier__criterion': 'gini', 'classifier__max_depth': 6, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2}",0.9405940594059405,0.883495145631068,0.9150943396226415,0.926829268292683,0.9223300970873787,0.9176685820079424,0.019003556970377575,60,0.9551515151515152,0.9645042839657283,0.9625151148730351,0.9560975609756097,0.9583333333333334,0.9593203616598442,0.0036282075173363535
0.011855602264404297,0.0018936394647040505,0.005367279052734375,0.0009092125946344569,gini,6,1,5,"{'classifier__criterion': 'gini', 'classifier__max_depth': 6, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5}",0.9405940594059405,0.883495145631068,0.9150943396226415,0.9313725490196079,0.9223300970873787,0.9185772381533273,0.019521414632800476,55,0.9538834951456311,0.9632352941176471,0.9625151148730351,0.9535452322738386,0.9570552147239264,0.9580468702268157,0.004134410953259042
0.011320829391479492,0.0002939966944655427,0.006774759292602539,0.0014394930423044193,gini,6,1,10,"{'classifier__criterion': 'gini', 'classifier__max_depth': 6, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10}",0.9458128078817734,0.8975609756097561,0.9282296650717703,0.9313725490196079,0.9223300970873787,0.9250612189340573,0.01577480771146522,22,0.9451887941534713,0.9558823529411765,0.9576783555018138,0.947239263803681,0.9494451294697904,0.9510867791739865,0.0048730077328151215
0.014336633682250976,0.0018917498347955752,0.0074459552764892575,0.0006607390329472577,gini,6,1,20,"{'classifier__criterion': 'gini', 'classifier__max_depth': 6, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 20}",0.9458128078817734,0.9019607843137255,0.9142857142857143,0.9359605911330049,0.916256157635468,0.9228552110499372,0.015826326729906498,24,0.9436274509803921,0.9520295202952029,0.9466019417475728,0.9424724602203183,0.9411764705882353,0.9451815687663443,0.0038654174980319437
0.014834451675415038,0.0022413845095440024,0.0065593719482421875,0.0014680658110804718,gini,6,2,2,"{'classifier__criterion': 'gini', 'classifier__max_depth': 6, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2}",0.95,0.900990099009901,0.9371980676328503,0.9313725490196079,0.9223300970873787,0.9283781625499475,0.016376483450550254,11,0.9474969474969475,0.9568434032059187,0.9563106796116505,0.9496932515337423,0.9544895448954489,0.9529667653487415,0.003719240278606672
0.011254835128784179,0.0011968325653282227,0.005343770980834961,0.000727348660624882,gini,6,2,5,"{'classifier__criterion': 'gini', 'classifier__max_depth': 6, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5}",0.95,0.900990099009901,0.9371980676328503,0.9313725490196079,0.9223300970873787,0.9283781625499475,0.016376483450550254,11,0.9474969474969475,0.9568434032059187,0.9563106796116505,0.9496932515337423,0.9544895448954489,0.9529667653487415,0.003719240278606672
0.013139057159423827,0.0020877392472843158,0.005338287353515625,0.0006145153216182154,gini,6,2,10,"{'classifier__criterion': 'gini', 'classifier__max_depth': 6, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10}",0.9552238805970149,0.9108910891089109,0.9371980676328503,0.9359605911330049,0.9223300970873787,0.9323207451118319,0.014970862189176476,4,0.9426129426129426,0.9507389162561576,0.9514563106796117,0.9459459459459459,0.9481481481481482,0.9477804527285614,0.0032393892625767057
